source,target,weight
chrX-123250000,chrX-121000000,0.058823529411764705
chrX-148500000,chrX-121000000,0.16666666666666666
chrY-87750000,chrX-121000000,0.25
chr14-3750000,chrX-121250000,0.07142857142857142
chrX-54750000,chrX-121250000,0.5
chrX-123250000,chrX-121250000,0.23529411764705882
chrY-90000000,chrX-121250000,0.125
chrX-31250000,chrX-121500000,0.1
chrX-148500000,chrX-121500000,0.08333333333333333
chr4-61000000,chrX-121750000,0.05
chrX-54500000,chrX-121750000,0.5
chrX-123250000,chrX-121750000,0.058823529411764705
chrX-123250000,chrX-122000000,0.058823529411764705
chr14-5250000,chrX-122250000,0.5
chrX-125000000,chrX-122250000,1.0
chrX-148000000,chrX-122250000,0.16666666666666666
chrX-54750000,chrX-122500000,0.5
chrX-123250000,chrX-122500000,0.058823529411764705
chrX-148000000,chrX-122500000,0.16666666666666666
chrX-148500000,chrX-122500000,0.08333333333333333
chrX-123250000,chrX-122750000,0.058823529411764705
chrY-87750000,chrX-122750000,0.25
chrX-123250000,chrX-123000000,0.1764705882352941
chrY-57750000,chrX-123000000,1.0
chrX-28250000,chrX-123250000,0.5
chrY-23500000,chrX-123750000,0.5
chr14-3750000,chrX-124000000,0.07142857142857142
chrX-31250000,chrX-124000000,0.05
chrY-44250000,chrX-124000000,0.1
chr14-5000000,chrX-126000000,0.05
chrX-148500000,chrX-126000000,0.08333333333333333
chrY-34500000,chrX-126000000,0.5
chrY-41750000,chrX-126000000,0.25
chrX-123250000,chrX-126250000,0.1764705882352941
chrX-123750000,chrX-126250000,0.07142857142857142
chrX-148500000,chrX-126250000,0.16666666666666666
chrY-76000000,chrX-126250000,0.5
chrY-86750000,chrX-126250000,0.1
chrX-123250000,chrX-126500000,0.058823529411764705
chrX-123750000,chrX-126500000,0.07142857142857142
chrX-125000000,chrX-126500000,1.0
chrY-20000000,chrX-126500000,0.25
chrX-123750000,chrX-126750000,0.07142857142857142
chrY-13250000,chrX-126750000,0.5
chrY-29000000,chrX-126750000,0.25
chrX-123750000,chrX-127000000,0.07142857142857142
chrX-125750000,chrX-127000000,0.3333333333333333
chrX-149000000,chrX-127000000,0.25
chrY-44250000,chrX-127000000,0.1
chrX-125250000,chrX-127250000,1.0
chrY-42250000,chrX-127250000,0.07142857142857142
chrY-87500000,chrX-127250000,0.16666666666666666
chrX-123250000,chrX-127500000,0.11764705882352941
chrX-123750000,chrX-127500000,0.07142857142857142
chrX-149000000,chrX-127500000,0.25
chrX-25000000,chrX-127750000,1.0
chr12-22250000,chrX-128250000,0.0625
chrX-123250000,chrX-128250000,0.11764705882352941
chrY-88250000,chrX-128250000,0.16666666666666666
chrY-35500000,chrX-128500000,1.0
chrX-55000000,chrX-128750000,0.25
chrX-123750000,chrX-128750000,0.07142857142857142
chrX-148500000,chrX-128750000,0.08333333333333333
chrX-123250000,chrX-129000000,0.058823529411764705
chrX-123250000,chrX-129250000,0.058823529411764705
chrX-149000000,chrX-129250000,0.25
chrX-123250000,chrX-129500000,0.11764705882352941
chrY-86750000,chrX-129500000,0.1
chrX-123250000,chrX-129750000,0.11764705882352941
chrX-125750000,chrX-129750000,0.3333333333333333
chrY-86500000,chrX-129750000,0.25
chrX-148000000,chrX-130000000,0.16666666666666666
chrX-148500000,chrX-130000000,0.08333333333333333
chr7-22250000,chrX-130250000,0.5
chrY-87500000,chrX-130250000,0.16666666666666666
chrX-125750000,chrX-130500000,0.6666666666666666
chrX-148500000,chrX-130500000,0.08333333333333333
chrY-79250000,chrX-130500000,1.0
chrX-3500000,chrX-130750000,0.25
chrX-31250000,chrX-130750000,0.05
chrX-148000000,chrX-130750000,0.16666666666666666
chrY-81000000,chrX-130750000,0.3333333333333333
chr12-22250000,chrX-131000000,0.0625
chrX-123250000,chrX-131000000,0.058823529411764705
chrX-123750000,chrX-131000000,0.07142857142857142
chrX-148000000,chrX-131000000,0.16666666666666666
chrX-148500000,chrX-131000000,0.08333333333333333
chrY-43750000,chrX-131000000,0.16666666666666666
chrY-33750000,chrX-131250000,1.0
chrY-90000000,chrX-131250000,0.125
chrX-29750000,chrX-131500000,0.25
chrX-149250000,chrX-131500000,0.5
chrY-81750000,chrX-131750000,1.0
chrX-148000000,chrX-132000000,0.16666666666666666
chrX-148500000,chrX-132000000,0.08333333333333333
chrX-123250000,chrX-132250000,0.058823529411764705
chrX-148500000,chrX-132250000,0.16666666666666666
chrY-81000000,chrX-132250000,0.3333333333333333
chrY-90000000,chrX-132250000,0.125
chr7-8750000,chrX-132500000,0.05555555555555555
chrX-3500000,chrX-132750000,0.25
chrX-28000000,chrX-132750000,0.5
chrX-123250000,chrX-132750000,0.23529411764705882
chrX-148500000,chrX-132750000,0.16666666666666666
chrX-123250000,chrX-133250000,0.058823529411764705
chrX-149000000,chrX-133250000,0.25
chrY-44000000,chrX-133250000,0.08333333333333333
chrX-30750000,chrX-133500000,0.5
chrX-125750000,chrX-133500000,0.3333333333333333
chrX-149250000,chrX-133500000,0.5
chrY-53750000,chrX-133500000,1.0
chrX-123250000,chrX-133750000,0.058823529411764705
chr7-7750000,chrX-134000000,0.0625
chrX-54500000,chrX-134000000,0.5
chrX-123250000,chrX-134000000,0.058823529411764705
chrX-30000000,chrX-134250000,0.5
chrX-123250000,chrX-134250000,0.058823529411764705
chrX-149500000,chrX-134250000,0.05555555555555555
chrY-41500000,chrX-134500000,0.125
chrY-44250000,chrX-134500000,0.1
chrY-87500000,chrX-134500000,0.16666666666666666
chrY-89250000,chrX-134500000,0.125
chr12-22250000,chrX-134750000,0.0625
chrX-123250000,chrX-134750000,0.058823529411764705
chrX-148500000,chrX-134750000,0.16666666666666666
chr14-3750000,chrX-135000000,0.07142857142857142
chrX-55000000,chrX-135000000,0.25
chrX-123250000,chrX-135000000,0.058823529411764705
chrX-125750000,chrX-135000000,0.3333333333333333
chrX-148000000,chrX-135000000,0.16666666666666666
chrX-149250000,chrX-135000000,0.5
chrY-28750000,chrX-135000000,0.5
chrX-148000000,chrX-135500000,0.16666666666666666
chrY-21250000,chrX-135500000,0.5
chrY-37250000,chrX-135500000,0.3333333333333333
chrX-123250000,chrX-135750000,0.11764705882352941
chrY-40500000,chrX-135750000,0.5
chrX-55000000,chrX-136000000,0.25
chr7-7750000,chrX-136250000,0.0625
chrY-29000000,chrX-136500000,0.25
chr12-22250000,chrX-136750000,0.0625
chrX-31250000,chrX-136750000,0.1
chrX-55000000,chrX-136750000,0.25
chrX-123250000,chrX-136750000,0.058823529411764705
chrX-148500000,chrX-136750000,0.16666666666666666
chrY-90000000,chrX-136750000,0.125
chrX-123250000,chrX-137000000,0.058823529411764705
chrX-148500000,chrX-137000000,0.08333333333333333
chrX-149250000,chrX-137000000,0.5
chrY-39500000,chrX-137000000,0.125
chrY-43250000,chrX-137000000,0.05555555555555555
chrX-35000000,chrX-137250000,0.25
chrX-123250000,chrX-137250000,0.1764705882352941
chr12-22250000,chrX-137500000,0.0625
chrX-35000000,chrX-137500000,0.25
chrX-54750000,chrX-137500000,0.5
chrX-123250000,chrX-137500000,0.058823529411764705
chrX-149500000,chrX-137500000,0.05555555555555555
chrY-78500000,chrX-137500000,1.0
chrY-89750000,chrX-137500000,0.25
chr14-42750000,chrX-137750000,0.1
chrX-123250000,chrX-137750000,0.058823529411764705
chrY-29500000,chrX-137750000,1.0
chrY-74750000,chrX-137750000,1.0
chr4-61000000,chrX-138000000,0.05
chrX-148500000,chrX-138000000,0.08333333333333333
chrX-28250000,chrX-138250000,0.5
chrX-125750000,chrX-138250000,0.3333333333333333
chrY-44500000,chrX-138250000,0.1
chrY-86500000,chrX-138250000,0.25
chrY-89750000,chrX-138250000,0.25
chrX-148500000,chrX-138500000,0.16666666666666666
chrY-37500000,chrX-138500000,0.5
chrY-43500000,chrX-138500000,0.05555555555555555
chr4-122250000,chrX-138750000,0.1
chr14-5000000,chrX-138750000,0.05
chrX-148500000,chrX-138750000,0.08333333333333333
chrX-149250000,chrX-138750000,0.5
chrY-4500000,chrX-138750000,0.05555555555555555
chrX-148000000,chrX-139000000,0.16666666666666666
chrX-148500000,chrX-139000000,0.16666666666666666
chrY-37250000,chrX-139000000,0.3333333333333333
chrY-89000000,chrX-139000000,0.5
chrY-89750000,chrX-139000000,0.25
chr7-22500000,chrX-139250000,0.5
chrX-27750000,chrX-139250000,1.0
chrX-148500000,chrX-139250000,0.16666666666666666
chrX-149500000,chrX-139250000,0.05555555555555555
chrY-20250000,chrX-139250000,0.08333333333333333
chrX-148500000,chrX-139500000,0.08333333333333333
chr12-22250000,chrX-139750000,0.0625
chrX-149250000,chrX-139750000,0.5
chrY-29000000,chrX-139750000,0.25
chrY-74000000,chrX-139750000,1.0
chrY-87500000,chrX-139750000,0.16666666666666666
chrY-88500000,chrX-139750000,0.25
chr7-8750000,chrX-140000000,0.1111111111111111
chrX-148000000,chrX-140000000,0.16666666666666666
chrX-149500000,chrX-140000000,0.08333333333333333
chrY-29250000,chrX-140000000,0.25
chrX-148500000,chrX-140250000,0.16666666666666666
chrX-54750000,chrX-140500000,0.5
chrX-148000000,chrX-140500000,0.3333333333333333
chrX-149250000,chrX-140500000,0.5
chrY-77750000,chrX-140500000,0.5
chrY-84250000,chrX-140500000,0.25
chrX-4000000,chrX-140750000,0.06060606060606061
chrX-123250000,chrX-140750000,0.058823529411764705
chr12-22250000,chrX-141000000,0.0625
chrX-148500000,chrX-141000000,0.16666666666666666
chrY-0,chrX-141000000,0.3333333333333333
chrX-55000000,chrX-141250000,0.25
chrX-148500000,chrX-141250000,0.16666666666666666
chrY-0,chrX-141250000,0.3333333333333333
chrY-89750000,chrX-141250000,0.25
chr4-42500000,chrX-141500000,0.05
chrX-148500000,chrX-141500000,0.08333333333333333
chrX-149250000,chrX-141500000,0.5
chrY-41500000,chrX-141500000,0.125
chrY-43750000,chrX-141500000,0.16666666666666666
chrY-44750000,chrX-141500000,1.0
chr4-122250000,chrX-141750000,0.1
chr12-22250000,chrX-141750000,0.0625
chrX-4000000,chrX-141750000,0.06060606060606061
chrX-123250000,chrX-141750000,0.058823529411764705
chrX-148000000,chrX-141750000,0.16666666666666666
chrX-149000000,chrX-141750000,0.25
chrY-44500000,chrX-141750000,0.1
chrY-75500000,chrX-141750000,0.25
chrX-148000000,chrX-142000000,0.16666666666666666
chrX-33500000,chrX-142250000,0.07692307692307693
chrX-148000000,chrX-142250000,0.16666666666666666
chrX-148500000,chrX-142250000,0.08333333333333333
chrY-24750000,chrX-142250000,0.5
chrY-41500000,chrX-142250000,0.125
chrY-41750000,chrX-142250000,0.5
chr7-9250000,chrX-142500000,0.05128205128205128
chrX-148500000,chrX-142500000,0.08333333333333333
chrX-149500000,chrX-142500000,0.05555555555555555
chrX-54750000,chrX-142750000,0.5
chrX-148000000,chrX-142750000,0.16666666666666666
chrY-74250000,chrX-142750000,1.0
chrX-148000000,chrX-143000000,0.16666666666666666
chrX-148500000,chrX-143000000,0.08333333333333333
chrX-149250000,chrX-143000000,0.5
chrY-4000000,chrX-143250000,0.07072691552062868
chrX-149000000,chrX-143500000,0.25
chr7-7750000,chrX-143750000,0.0625
chrX-148500000,chrX-143750000,0.08333333333333333
chrX-148000000,chrX-144000000,0.16666666666666666
chrX-148500000,chrX-144000000,0.08333333333333333
chrY-17000000,chrX-144000000,1.0
chrX-148500000,chrX-144250000,0.08333333333333333
chrX-149000000,chrX-144250000,0.25
chrX-28750000,chrX-144500000,0.5
chrX-148500000,chrX-144500000,0.08333333333333333
chrX-149500000,chrX-144500000,0.05555555555555555
chrY-44500000,chrX-144500000,0.1
chrX-123250000,chrX-144750000,0.11764705882352941
chrX-148000000,chrX-144750000,0.16666666666666666
chrX-149500000,chrX-145000000,0.05555555555555555
chrY-43250000,chrX-145000000,0.05555555555555555
chrX-125000000,chrX-145250000,1.0
chrX-148500000,chrX-145250000,0.16666666666666666
chrX-149500000,chrX-145250000,0.05555555555555555
chr14-3750000,chrX-145500000,0.07142857142857142
chrX-35000000,chrX-145500000,0.25
chrX-148500000,chrX-145500000,0.08333333333333333
chrX-148000000,chrX-145750000,0.3333333333333333
chrX-148500000,chrX-145750000,0.08333333333333333
chrX-149500000,chrX-145750000,0.05555555555555555
chrY-83000000,chrX-145750000,0.25
chrY-87000000,chrX-145750000,0.16666666666666666
chrX-148500000,chrX-146000000,0.3333333333333333
chrX-149000000,chrX-146000000,0.25
chrY-39000000,chrX-146000000,0.1
chrX-54750000,chrX-146250000,0.5
chrX-55000000,chrX-146250000,0.25
chrX-148000000,chrX-146250000,0.16666666666666666
chrX-148500000,chrX-146250000,0.08333333333333333
chrY-0,chrX-146250000,0.3333333333333333
chrY-31750000,chrX-146250000,0.5
chrY-42250000,chrX-146250000,0.07142857142857142
chrY-87250000,chrX-146250000,0.08333333333333333
chr4-42500000,chrX-146500000,0.05
chrX-28000000,chrX-146500000,0.5
chrX-148500000,chrX-146500000,0.08333333333333333
chrY-83750000,chrX-146500000,0.5
chrY-90000000,chrX-146500000,0.125
chrX-3500000,chrX-146750000,0.25
chrX-148500000,chrX-146750000,0.16666666666666666
chrX-149000000,chrX-146750000,0.5
chrX-123250000,chrX-147000000,0.058823529411764705
chrX-148000000,chrX-147000000,0.16666666666666666
chrX-149250000,chrX-147000000,0.5
chr14-5250000,chrX-147250000,0.5
chrX-148500000,chrX-147250000,0.3333333333333333
chrX-149000000,chrX-147250000,0.25
chrY-28500000,chrX-147250000,0.5
chrY-35000000,chrX-147250000,0.5
chrY-40750000,chrX-147250000,0.125
chrY-43250000,chrX-147250000,0.05555555555555555
chrY-44250000,chrX-147250000,0.1
chrY-84250000,chrX-147250000,0.25
chrX-148000000,chrX-147500000,0.16666666666666666
chrX-148500000,chrX-147500000,0.3333333333333333
chrX-149000000,chrX-147500000,0.5
chrX-149500000,chrX-147500000,0.1388888888888889
chr4-42500000,chrX-147750000,0.05
chrX-149000000,chrX-147750000,0.25
chrX-148500000,chrX-148000000,0.08333333333333333
chrX-148000000,chrX-148500000,0.16666666666666666
chrX-149500000,chrX-148500000,0.05555555555555555
chrX-27500000,chrX-148750000,1.0
chrX-123250000,chrX-148750000,0.058823529411764705
chrX-148000000,chrX-148750000,0.16666666666666666
chrX-148500000,chrX-148750000,0.41666666666666663
chrX-149500000,chrX-148750000,0.05555555555555555
chrX-149750000,chrX-148750000,0.06896551724137931
chrX-148500000,chrX-149500000,0.16666666666666666
chrX-148500000,chrX-149750000,0.3333333333333333
chrX-148500000,chrX-150000000,0.16666666666666666
chrX-149000000,chrX-150000000,0.75
chr14-42750000,chrX-150250000,0.1
chrX-123250000,chrX-150250000,0.11764705882352941
chrX-148000000,chrX-150250000,0.16666666666666666
chrX-148500000,chrX-150250000,0.08333333333333333
chrX-149000000,chrX-150250000,0.25
chrX-149500000,chrX-150250000,0.08333333333333333
chr7-7750000,chrX-150500000,0.0625
chrX-148000000,chrX-150500000,0.3333333333333333
chrX-148500000,chrX-150500000,0.08333333333333333
chrX-149250000,chrX-150500000,0.5
chrX-149500000,chrX-150500000,0.08333333333333333
chrY-35750000,chrX-150500000,0.5
chrY-43250000,chrX-150500000,0.05555555555555555
chrX-123250000,chrX-150750000,0.058823529411764705
chrX-149500000,chrX-150750000,0.16666666666666666
chrX-148500000,chrX-151000000,0.16666666666666666
chrY-10750000,chrX-151000000,1.0
chrX-28750000,chrX-151250000,0.5
chrX-148500000,chrX-151250000,0.3333333333333333
chrX-149500000,chrX-151250000,0.05555555555555555
chrY-11750000,chrX-151250000,0.07142857142857142
chrX-148000000,chrX-151500000,0.16666666666666666
chrX-148500000,chrX-151500000,0.08333333333333333
chrY-76000000,chrX-151500000,0.5
chrX-148000000,chrX-151750000,0.16666666666666666
chrX-149000000,chrX-151750000,0.25
chrX-149250000,chrX-151750000,0.5
chrY-23000000,chrX-151750000,1.0
chrY-39250000,chrX-151750000,0.16666666666666666
chrX-148500000,chrX-152000000,0.08333333333333333
chrY-40750000,chrX-152000000,0.125
chrY-44000000,chrX-152000000,0.08333333333333333
chrX-4000000,chrX-152250000,0.06060606060606061
chrX-31250000,chrX-152250000,0.05
chrX-123250000,chrX-152250000,0.058823529411764705
chrX-148500000,chrX-152250000,0.25
chrY-88250000,chrX-152250000,0.16666666666666666
chrX-148500000,chrX-152500000,0.08333333333333333
chrX-149500000,chrX-152500000,0.05555555555555555
chrY-36250000,chrX-152500000,1.0
chrY-43250000,chrX-152500000,0.05555555555555555
chrX-55000000,chrX-152750000,0.25
chrY-59750000,chrX-152750000,1.0
chrX-29750000,chrX-153000000,0.25
chrX-31250000,chrX-153000000,0.05
chrX-148500000,chrX-153000000,0.25
chrX-123250000,chrX-153250000,0.058823529411764705
chrX-148000000,chrX-153250000,0.16666666666666666
chrX-148500000,chrX-153250000,0.08333333333333333
chrX-149250000,chrX-153250000,0.5
chrX-149500000,chrX-153250000,0.08333333333333333
chrY-86500000,chrX-153250000,0.25
chr14-3750000,chrX-153500000,0.07142857142857142
chrX-148500000,chrX-153500000,0.16666666666666666
chrX-149250000,chrX-153500000,0.5
chrY-42250000,chrX-153500000,0.07142857142857142
chrX-148000000,chrX-153750000,0.16666666666666666
chrX-148500000,chrX-153750000,0.08333333333333333
chrX-149000000,chrX-153750000,0.5
chrY-81000000,chrX-153750000,0.3333333333333333
chrX-148000000,chrX-154000000,0.16666666666666666
chrX-148500000,chrX-154000000,0.08333333333333333
chrY-75250000,chrX-154000000,1.0
chrX-31250000,chrX-154250000,0.05
chrX-35000000,chrX-154250000,0.25
chrX-123250000,chrX-154250000,0.058823529411764705
chrY-20750000,chrX-154250000,0.5
chrY-44250000,chrX-154250000,0.1
chrX-28500000,chrX-154500000,0.5
chrX-31250000,chrX-154500000,0.1
chrX-148000000,chrX-154500000,0.16666666666666666
chrX-148500000,chrX-154500000,0.16666666666666666
chrX-149500000,chrX-154500000,0.05555555555555555
chrY-8000000,chrX-154500000,0.25
chrY-23250000,chrX-154500000,1.0
chrX-148500000,chrX-154750000,0.08333333333333333
chrY-33500000,chrX-154750000,1.0
chrY-41750000,chrX-154750000,0.25
chrX-3500000,chrX-155000000,0.25
chrX-149000000,chrX-155000000,0.25
chrY-34750000,chrX-155000000,0.5
chrX-123250000,chrX-155250000,0.058823529411764705
chrX-148000000,chrX-155250000,0.16666666666666666
chrX-148500000,chrX-155250000,0.08333333333333333
chrY-26250000,chrX-155250000,0.5
chrY-34250000,chrX-155250000,1.0
chrY-74750000,chrX-155250000,1.0
chrX-123250000,chrX-155500000,0.058823529411764705
chrY-83000000,chrX-155500000,0.25
chrY-87250000,chrX-155500000,0.08333333333333333
chrX-33500000,chrX-155750000,0.07692307692307693
chrY-38500000,chrX-155750000,1.0
chrX-31250000,chrX-156000000,0.05
chrX-148500000,chrX-156250000,0.08333333333333333
chrX-149250000,chrX-156250000,0.5
chr14-3750000,chrX-156500000,0.07142857142857142
chrX-148000000,chrX-156500000,0.16666666666666666
chrX-148500000,chrX-156750000,0.08333333333333333
chrX-149500000,chrX-156750000,0.05555555555555555
chrX-148500000,chrX-157000000,0.25
chrX-149000000,chrX-157000000,0.25
chrX-149250000,chrX-157000000,1.0
chrY-43000000,chrX-157000000,0.5
chrX-34000000,chrX-157500000,0.05263157894736842
chrX-148500000,chrX-157500000,0.08333333333333333
chrX-29750000,chrX-157750000,0.25
chrX-148000000,chrX-157750000,0.16666666666666666
chrX-149000000,chrX-157750000,0.25
chrY-84500000,chrX-157750000,0.5
chrY-89000000,chrX-157750000,0.5
chrX-148500000,chrX-158000000,0.08333333333333333
chrX-148500000,chrX-158250000,0.08333333333333333
chrY-20250000,chrX-158250000,0.08333333333333333
chr14-3750000,chrX-158500000,0.07142857142857142
chrX-31250000,chrX-158500000,0.05
chrX-148500000,chrX-158500000,0.08333333333333333
chrY-85000000,chrX-158500000,0.5
chrX-148000000,chrX-158750000,0.16666666666666666
chrX-148500000,chrX-158750000,0.08333333333333333
chrX-123250000,chrX-159000000,0.058823529411764705
chrX-148500000,chrX-159000000,0.08333333333333333
chrY-29250000,chrX-159000000,0.25
chrY-44750000,chrX-159000000,1.0
chrX-149000000,chrX-159250000,0.25
chrY-21750000,chrX-159500000,1.0
chr14-6500000,chrX-159750000,0.07894736842105263
chrX-31250000,chrX-159750000,0.05
chrX-123250000,chrX-159750000,0.058823529411764705
chrX-148500000,chrX-159750000,0.08333333333333333
chrY-43250000,chrX-159750000,0.05555555555555555
chr4-122250000,chrX-160000000,0.1
chrX-148500000,chrX-160000000,0.08333333333333333
chrY-43000000,chrX-160000000,0.5
chr14-42750000,chrX-160250000,0.1
chrX-123750000,chrX-160250000,0.07142857142857142
chr7-8750000,chrX-160500000,0.05555555555555555
chrX-29750000,chrX-160500000,0.25
chrX-148000000,chrX-160500000,0.16666666666666666
chrY-71250000,chrX-160500000,0.5
chrX-148500000,chrX-160750000,0.3333333333333333
chrY-43750000,chrX-160750000,0.16666666666666666
chrX-3500000,chrX-161000000,0.25
chrX-148500000,chrX-161000000,0.16666666666666666
chrY-43750000,chrX-161000000,0.16666666666666666
chrX-31250000,chrX-161250000,0.05
chrY-42500000,chrX-161250000,0.25
chrY-58500000,chrX-161250000,1.0
chrX-149500000,chrX-161500000,0.05555555555555555
chrX-148500000,chrX-161750000,0.08333333333333333
chrY-29000000,chrX-161750000,0.25
chrY-87000000,chrX-161750000,0.16666666666666666
chrY-89250000,chrX-161750000,0.125
chrX-123250000,chrX-162000000,0.058823529411764705
chrY-74750000,chrX-162000000,1.0
chr14-5250000,chrX-162250000,0.5
chrY-84000000,chrX-162250000,0.5
chrY-88500000,chrX-162250000,0.25
chrX-149000000,chrX-162500000,0.25
chrY-83500000,chrX-162500000,1.0
chrX-148000000,chrX-162750000,0.16666666666666666
chrX-148500000,chrX-162750000,0.08333333333333333
chrY-42250000,chrX-162750000,0.07142857142857142
